video_id,label,split
z7Sh6yc3FHk,1,train
9UJzVLXmBG4,0,train
iGOMdo2lC6o,1,train
993Mg5-a4TQ,0,train
r2SNEdn8jbw,1,train
NW67c6igkOs,1,train
zidH402zXnM,0,train
cO90rUcu0w8,1,test
w8KqDIPdCOg,0,train
822yxGSEK84,1,test
5K33YblO8Vo,1,train
os1kwb2a4wk,0,train
O5nskjZ_GoI,0,train
XnFgoeekL0s,1,train
I5M8_0Z7o1Q,1,train
zh0WpPx-AwM,1,train
NrIfVaWzlnQ,1,train
UYWBLX7aexI,0,train
5IIuuo7Kp8M,1,train
YvKWGjmPKoc,0,train
xuXiiM2y3-s,1,train
6uIK3o32hig,0,train
ipoy0oPMgfQ,1,train
0_HqTWe3rIU,1,train
rXyScwNPyXg,0,train
6giEeB3fMBs,0,test
iYLJjDZwtIY,1,test
ydQo_KGixBw,0,train
IdBtRTw_jyw,1,train
_k9cZHvJAZM,0,train
QP1Z4OWjTuA,0,test
0J4u1FD87FM,0,train
4ikGvLUbOuU,0,train
SVcZiuBsZwU,1,train
Su_D_EfHryQ,1,test
kMANwvYtx8s,1,train
eDOwTXobJ3k,0,train
LdIFn98zLcA,1,train
RIwl8Jz2KU0,0,train
wYxiffT7izY,0,train
92ZAQL7JGzk,1,train
Nr0xVQ8uDDA,1,test
OSdHCRDM9Ec,0,train
ILqKdIdDqDI,0,train
R3unPcJDbCc,0,train
3ksXeqRm3Cc,1,train
QK6TNJYpRCo,1,test
_wUs_ywD2_Q,0,train
jU7rhVub0rU,0,train
u9B0qIuCfrw,1,test
0NeuAFz7NFk,0,train
rC5Q8jYWN2U,1,train
EkVVl_2yo6E,0,train
DUkO1Znikuw,1,train
sDNAnPMX564,1,train
AAmqeHCFq_8,0,train
2yXNrLTddME,0,train
f_Qf2yfFY14,0,train
W-AMk57gxqQ,0,train
PRDhPJSFlbQ,0,train
hglseVMaoq4,0,train
5eIj1nDUs9g,0,test
PbYa34-7HhU,0,train
S-dFb9HQd7I,1,train
e735orB3QHc,1,train
Zx2YyvbxTkc,0,test
5cK0aWxJg3w,0,train
NwR6xKkHOyM,0,train
W3TiLnePV7g,1,train
9m3dQC6IfwY,0,train
tx2Ws1n7BMc,0,train
LD1RxJvkxIM,0,train
D-mAtH4ydQo,0,test
mSp1RBZeI4k,0,train
eh85Le1tCIY,1,train
at_f98qOGY0,0,train
YKGSgPSZ-4k,0,train
Nl_LrIFMkXg,0,train
Ecg7aEpD490,0,train
siKyQIWquag,1,test
8pkQM_BQVSo,0,train
uy8F1Nh83_E,0,train
scIizw2asro,0,train
q47sFg_WFus,0,test
mNiqpBNE9ik,0,train
noZAqbn92gM,0,test
NbuUW9i-mHs,0,train
FaBcKI8syhQ,0,test
Xm-X2GEUrOQ,1,train
qc4Anl-rN2k,1,train
0vF8GvyjMP8,1,test
CEZ_zD1cdXQ,1,test
56KE9-Tdhok,0,train
bcxjQTAb6NY,1,train
47GyO3DsohA,1,train
bQz5RmKFdeE,0,test
92ISlO9U-84,0,train
tkRSIaf-VJs,1,test
XAcUd0FESsI,1,test
ZNz2qF6r3Kc,0,train
Pzhbd0Uu8Yc,1,train
DtmwNfcKcRI,1,train
w-o84C8NwaA,1,train
eBlYqjKeL9Y,0,train
_5FQ5XDA6zw,0,train
8dcBsClRv8k,1,train
Hg18-VPZjCc,0,train
DPF0zB1hDKY,1,train
Uy0TBu-1-38,1,train
GdP1NnbtkAc,0,train
3HzXjf8s9zs,1,train
1yv_MXNYbAo,0,train
xMQDn0g10ps,1,train
zz5lGkDdk78,0,train
wR0mnlqlOR0,0,train
P6NhDB3yXFY,1,train
OHwy6cChTR0,1,train
QsSRy3ULrBE,0,train
fwFxMW5NmiI,1,train
jgu4XTvZ0AA,1,test
nkFhylZ5ZeY,1,train
8JoOpx6VwHk,0,train
ft3vTaYbkdE,0,train
AEB8fUopN2c,1,train
28WfafDEsjU,1,test
BWAyNbwiMPU,0,train
ofvVORLujuI,1,train
sv9X6pNURYc,1,train
AMeDBH6TccI,1,train
h3uxs7GBbt4,1,train
IKj8zlhWB_w,1,train
i3tiuGVDDkk,0,train
a2-6F2zOk30,1,train
DXBAq5taLs0,1,train
-eaoYMqPHdE,1,train
IETbROVCYJ4,0,test
HHS5Czz29QA,0,train
nf4EIX8eNlo,0,train
BP4M6G8AqXw,1,train
3NLUI-OmQKI,1,train
i1dAnpSFbyI,0,train
t9O4usHigKg,1,test
CYD8zRDaE1I,1,train
JtRK-BeejsY,1,test
hT6lY31kDkE,1,train
QZuMJMj7SVU,1,train
0L-W_MmgxGU,1,train
6a2j9YSlVys,1,train
BFNH5rBYwjw,0,test
JKcNU6IJmUE,1,train
3ubxQ5t0ckA,1,train
-KyIPwJcFZg,1,train
CmjeCchGRQo,0,train
NwJQ312wc6M,0,test
azFsk42kb5E,0,train
V9_PjdU3Mpo,0,train
N-xwypKbcio,1,test
YUMv1-pgs0g,1,test
rl0lImsnC7A,1,train
WbwWn0m03lM,1,test
HHgyRNK1PVc,1,train
fPY6Dgj3jcE,1,train
8xr-FCxYxz4,1,train
Qm2JaN6zRh4,1,train
e57V9FANrAA,1,test
IRsFc2gguEg,0,train
7TcUMeeBjD4,0,train
63TwGcjN6y4,1,train
YSxiF5_jE3o,1,test
FVTMZfTom80,1,test
8OCjwBkMJ_E,0,train
NpGt9qYEC1c,1,train
hcoKr4E3mJ0,1,train
Q2ezpExQ_k0,0,train
Uw30gWESpTw,1,train
Q1XspJW5Z9g,1,train
p4sDjT-q7z4,1,test
WoGBoHUCeTo,0,train
Vht7ngKZrsI,1,train
9XdpZ_2i_Wk,1,test
dGiQaabX3_o,0,train
_a1lp_ygGB4,0,train
sBd3LcvQ-Gg,1,train
rfKQXaT2ACY,0,test
_oXLUqE4Sf0,0,train
rOA9mPf7GnY,1,train
ULOZHqmShXM,0,train
YBWTq9oPO58,1,test
LSRwbKp4qb4,0,train
bUhuuUfmlt8,0,train
HNM6wUfxejo,1,test
tODIvUmH6cs,0,train
c50NBJ-lLYI,1,train
D0ZUDvoJFzY,0,train
3i7qlFz4-1Q,0,train
aec8zOfKPjA,0,test
yKbJKJ_whHY,0,test
_JzGB_Dh018,1,test
9CwRjQaoTlE,1,train
NsBgzwgXjrA,1,train
bjYrYEjoWYg,1,test
6s5PwEl1Ygs,0,train
hYirFqEc8Tg,0,train
dpOdVgnNkXo,1,train
W-6p8BqkPEM,0,train
J4LI_EqnJq8,0,train
ZeLcCEVYCJo,1,train
aUlimrFs6hM,1,train
SWDY7FKEBQU,1,train
VmBDBfBhGII,0,train
8lh-UTkiM4k,1,train
g7Nuwo0LLGk,1,train
07BiGlUW0mY,0,test
wDaogBStdZ4,0,test
WLukCE3vwwA,0,train
4JfaXMcnRAM,0,train
JHe_GJkiCnE,1,test
_9CD2PleHmU,1,test
wGSvhaCy3_g,0,train
B9gs6Y_lnAQ,1,train
1juc7_7gnB0,1,train
tyHHTjYxRKA,1,train
94kGGQxvDhc,0,train
Liom-xUzvK0,0,train
Qwd25JV-jnU,0,train
v0n2wEAiOcg,1,test
oC4VXwFibWY,0,train
kgFuqgnNZeY,1,train
m-jcBqZf5M8,0,train
7uITRS50eu0,0,train
zSIWjXlBylA,1,train
xW8kY6ECAdE,0,train
NC8p8ez-tCM,0,train
rC17twr50WU,0,train
we4maOly4UQ,1,train
TJ5CtSxQ0_4,0,train
zSwSuvHBxL4,1,train
zbb76wxJ1vk,0,train
Z_tDyL5w36Y,1,train
Cu1tijlB8k0,1,train
_KeWSPQ4tcw,1,train
vvw0WFw8nO4,1,train
3Sjd4BVHdc8,0,train
W2ov5tvBD78,0,train
fbhz3XcNzGU,0,train
aaX3js5sBFo,1,train
DQkKJBKGAwA,0,test
G-vIuwqUO5M,1,train
Hfz1bwK5C4o,0,train
0lbseqh9fsg,1,train
prb0ZLJwRGs,1,test
B1AXbpYndGc,0,train
BAkfazw0aAo,0,train
f0F-wxDjfIo,0,test
GIyuXxs6KMw,1,train
2JZu_F2TU2s,0,test
9sfeM2oSPY0,0,test
_IYtTJMVKI8,1,test
AApUkE-cv1g,0,train
imEZxmxSDvA,0,train
zWZrJwyWwTM,1,train
v_VTaI7VHdU,1,train
IkV5VpEROW0,0,test
9hqIy3K5nUg,0,train
VzVyf0hTjW8,0,test
3ty6GAWj9QY,1,train
wOYpd4X0gwM,1,train
3u40KEhfBI8,1,train
AhqQr-lJd1U,1,train
PMP_M39rpkw,0,train
MVplktX88hs,0,train
eFOi3B_r4qs,1,train
o_a_WxPJRN4,0,train
lN2YRBTP-aY,1,train
UYZ-Xd0-cjY,0,train
3L2mijdPoos,1,train
DE1ciffkBc0,1,test
Wvp6J-re4cM,1,train
Q8q5h_0PiRU,1,train
2JfClOxmMAc,1,train
bM0-Di3Pdik,1,train
7h2iXRDXHYo,0,train
WGZs-ixh1Vs,1,train
27RN00r_Li4,1,train
V602GMSSo0Y,0,train
GJvWP7wBkFs,0,train
F6g7S2W27Kc,0,train
mUELAiHbCxc,0,train
sfwnXVKdCAo,1,train
GL0aHhDuBBs,1,test
CmXEScn2A_U,1,train
xMDiQZwvZ78,0,train
TIs37TiZY-Q,1,train
QhUrc4BnPgg,0,train
9gHDmXYNJ0c,0,train
akO6D_tc0lo,0,train
wmut4HiZB24,0,train
TkmerqUzExE,0,train
vlNBVHWq6Aw,0,train
8fD3dCh5-a8,0,train
OcLar-n8eig,1,train
lUgosf8LufQ,1,train
nK5bj8iJsvs,1,test
eQzjUISCrQs,0,train
xNx0q3Mb9fI,1,train
J0yerao7FvE,0,train
ANZU0_nm7xI,0,train
sZUU7HrLank,0,train
RLHVZ2elQqY,1,test
7ezElsnQINE,0,train
w6JFRi0Qm_s,0,train
c0kgOAlwDd8,1,train
HxTnqKuNygE,0,train
Zce-QT7MGSE,0,test
hFTnTPl_9G0,1,train
1C3oTE0Px90,0,train
im7DzMr8Ygs,0,train
JRUTSGBX9sg,1,train
yro2jLBfyDQ,0,train
vBjN1g_siDM,1,train
AF-J-e_nZHE,1,test
Pfpd2YuSySU,1,test
ylAO6Bg3E8w,1,train
Dzr7SPXX-54,1,train
6SP0DweBVXw,1,train
SDzB2cQ2gmY,1,train
FnHw-0bUvAQ,1,test
CUhN7Qcj_yU,1,test
04pAmVYXQBM,1,test
7oFtLoXgJd0,1,test
nTFuzk3vKlw,1,train
5hpuoMilm_4,0,train
cA06WONF7lI,1,train
mxhxL1LzKww,0,train
Yht78LcTycw,0,train
BASELWRpRks,0,train
GhlZGtcRdUo,0,test
4bpqXBbnhms,1,train
0jKSQWhzT7E,1,train
ynfmMH2Ph78,1,train
BBCYW3tnkzM,0,test
lmv-xLyKM4U,0,train
1KEe_615yUE,0,train
8KDBwyU2kto,1,train
DUkICPS0zQE,0,test
HIr1W601U7w,0,train
nvwlPgk8viY,0,test
MOOlw0qcUNs,1,train
cOL8PJhNUdY,1,train
UPxqDm_T2Zo,0,test
0Z4JjgGquA4,1,train
zgIib_Uj1T4,0,train
2Vv-BfVoq4g,0,train
8kZVlD-qSYA,0,train
eZ2RGKYA3sM,1,train
IT4DzZWj78g,0,train
bzQ-ciKQEkM,1,train
0NPjDGgRXBA,1,train
Zskrp5C2kh0,1,train
MjUcBWYVF9s,0,train
lv1Ut9XqVyg,1,train
BUjl4EWjDTA,1,train
OlbaYbWuPCU,0,train
GMFVQwdS21Q,1,test
oRqOohdLrJE,0,test
7k85eD_tQZo,0,train
xT5YXIiHN40,1,train
3HmP-fq6r9M,0,train
NSxa5cVT3Ok,0,test
05XOhz67jGA,0,test
7DsqljgfxQI,1,train
cd1qB5vPSIE,1,train
g_FB4Bw99KU,0,train
lW4Uq_2VPhE,0,train
EYpXLjdY8Fw,1,train
kjaHhduqS5o,0,train
LWDFU-Dd30w,1,train
-dLJ4UQhb2w,1,train
lymdcMcnH0c,1,train
xVr0kB6SqEE,1,train
aH5xcqm4ga8,1,test
bvM8ToIVSmg,1,train
nMaMjLT_DdQ,0,test
Fggm4ZyCYtE,0,train
jQZtk-fCWQ4,1,train
PX9reO3QnUA,0,train
1Za8BtLgKv8,0,train
eXT2F5ps91Q,1,train
TfYCnOvNnFU,0,test
lKWhEYyqlaI,1,test
NOxteh5sPRo,0,train
lbQTg107tmE,0,train
anoHSL0lXFc,0,train
Id0ud_UfIK8,1,train
3R2uvJqWeVg,0,train
2XkV6IpV2Y0,0,train
6ObjCzedRs0,1,train
uzkc-qNVoOk,0,train
WLbhDNBcBQU,0,train
OgNehTfe0cc,0,train
1l26UFQ06eQ,0,train
1pJvs-wpJwc,1,test
NJ4HRVxVOvM,0,train
13oqcMyGbkU,1,train
QR_RN8USCYc,1,test
7lKB2uaMOto,1,train
uldqs2kW25g,0,test
3-PZ4gE5o14,0,test
43n9c-Ui_ds,1,train
uq7mztW1knU,1,train
vxsUr2JMp-Q,0,train
CwpdGyIY2fQ,0,train
WYhvnyOPhFo,1,train
GGeBD8S6UyY,0,test
g3IF5MswmVw,1,train
9hdSLiHaJz8,0,test
NLQf-Q8zlG0,1,train
M6V9h_16lso,1,test
ByRHSUVItYg,1,test
l2te453brZ0,1,test
CKzMDT44d4o,0,train
jhH8Q0uAd9g,0,test
vG65DqYgTnI,1,train
8JM-hdLDmPk,1,train
nmDP020rZGQ,1,test
brRyO19I_ms,1,train
m4gWxp68cMY,0,train
BcytdVihY58,0,train
wgVssf01vYo,1,train
20easSWzGRg,1,train
_rt89nW1Wms,0,train
TCF_CvvZzio,0,train
Y85bS1GWlS4,1,train
Ok89QNexM74,0,test
ft2WsStwHhE,1,train
IL76oS6CdiE,0,test
cnYmwc3f9UE,0,test
YPFVXrXLH_4,1,train
2USVSYTjkus,1,train
cJ_boE1nZZ0,1,test
CSf8i8bHIns,0,train
5EOIx3wzH6Q,0,test
Qqv4ZFRDB1g,1,train
UFsV5NrTnlU,1,train
Q6niHFCtO5A,1,train
Dxl8pzV_574,1,train
RgBDdDdSqNE,0,train
VFj8AOqO46Q,0,train
c9OhBLe62M4,1,train
szyrEMfzSuI,0,test
d5dCwHje3MY,0,train
rYgzL28Bbgs,0,train
QPoH78eKqfE,0,train
QH9IvVv3RfM,1,test
8ACSMweq8MU,1,train
i2B96fFyOeU,0,train
O-H_Ybmtu_U,0,train
X1UDuzuuc5k,1,train
4wJWB4CqJIE,1,test
qHMlm07z8ao,1,train
UE-kaxIiNPQ,0,test
T_Xev0-h5iE,0,train
1S1n3HFlZq8,0,test
XBTnrOJKR4o,0,train
U6TZzYdcRV4,1,train
Hlr6HWPUD-0,1,train
uAIdugBsL94,1,train
yQR3OCRZqTk,0,train
VR0Xc6lYBGY,1,train
TPNnU1G8As8,1,train
NyGjHiYi3ZI,1,train
k7ekwJzQEKc,1,test
xHkXjJ2Yff0,1,train
ctaHnYUDIqw,1,train
7XOMkCCl-TE,1,test
m0SFJt_0v28,0,train
HuFR5XBYLfU,0,train
mrjObiRNel8,1,train
CgQfRod_Iv0,0,train
ae0DpMRmuhI,0,test
jN8A8I8N4R8,1,train
f4APKyfYAXk,1,train
o1sf9epCGzY,1,train
3QQZl1t1VxE,1,test
jVTGqTcSUYY,1,train
JWY1bpbmyS4,1,train
dLaBxTeRHV4,0,train
VCzrL7m1WaY,1,train
G41OcYF64lo,1,train
0_d0SFFYW_U,1,train
noarixsaobo,1,train
Q5On3Qzgu1c,1,train
48rlkSRQzSo,0,train
K9EQ2-bUMKU,0,train
KWt3H_jcr3c,1,train
eX2-RCfNpAU,1,train
Il_KGsw2miI,1,train
nt59JjtWFSU,0,train
UHREmBqFe5M,1,test
RbA19h4wtX4,0,train
Im9Pj6FnhlM,1,train
XKroMZN9gEo,0,train
UCgERDCYii8,1,train
Q2DcVRpyA-A,1,train
s8VOM8ET1WU,0,train
aEP346zFHLM,1,train
8l_hFYzJpQI,0,train
oqqWdaaTq7A,0,train
kA6axtIEzs0,0,train
d5i1bumC2Zc,0,train
_fNNQfGGYr4,0,train
s7_L1HGXaSA,0,train
oVQVzCln9yY,0,train
Va7S-Zry5Js,1,train
fn6D-Yjo6DA,1,test
e-c6S6SdkPo,0,train
rVrq92m12lA,0,train
UU-pFYZcs_M,0,train
sf-HOTnKiT8,0,train
N7r_PZP6T3s,0,train
8Zf3zzh1-Qw,0,test
TekvqXzKmtg,1,test
_cz7bE1771c,0,train
nc0g00zqIFs,0,test
7TmcXYp8xu4,0,test
Qskq9WmETGg,1,train
JzD0xJ-pa2M,0,train
RARuzPDMUX0,1,train
9TWoHUO6Ek0,0,train
K-RGVLwvdSg,1,train
gEy6XOR8ejI,1,train
Wg2lFtVc2Yc,1,train
dy41gdo9Jvg,1,train
om9iq4mo9fI,0,train
FaOE_Uwoca4,1,test
kNDapxeu_9Q,1,train
ePK0FbOxY3s,1,train
s3Ehmi4xHe4,1,train
9YUtFpLpGfk,0,train
HWMii3GX18Q,0,train
KbvfsIVYcUM,0,train
ZBrlK_MIfe8,1,train
2H6ejhcBdVA,1,train
s7KnAd9AM1o,0,train
cfWM1kdTuMk,1,train
YHS9g72npqA,0,test
jULJDM0HNAo,0,train
aETKLVBjZkM,1,train
YIfirBuaV_c,1,train
fyNpBZ0F7M0,1,test
Wp9NUrNssv8,0,train
nU2BTwLYXjo,0,train
7cYgPMGDgbk,1,train
-E4OqN9tJnw,0,train
01egdlDn3_g,0,train
CZZHPBqiSjA,1,train
asw97DWtrgE,1,train
7KYTJ8tBoZ8,0,test
szTkeGcrz3c,1,test
0oBodJHX1Vg,0,train
8jfTdH5I4y0,1,test
lGawSo_OQGQ,0,train
_9ywYptCKlg,0,train
JXN5xwMI00I,1,train
-M7TqetHzmE,0,test
CoiAQj1I-nk,1,train
oofo4_-7-lw,0,train
Zt9rvaijpPY,0,train
R9OdAkH165w,0,train
pZqzj1pBfjk,1,train
kE-gd2_IJpU,0,train
Pr11DyYT1s8,1,train
CF3xIHpI8QA,0,train
VFv9O1GK4CE,0,test
-65nRNFagR8,1,train
m7SGKb3TOas,0,train
TEiDNaxMrj4,1,test
YDIVGAStilA,1,train
ujSxEEBNQss,0,test
NHjnAOD0rx8,1,train
k-n_RDM3tns,1,train
rY9zHNOjGrs,0,train
wNK-9CGQ9eM,0,train
IbrYfkajMUE,1,test
W8CsEqYCg68,0,train
DE1cAWlHLhU,1,train
3cy2cEowIrM,1,train
fCRX8yB_tNM,0,train
HPf9JPH4iVg,1,train
HApacB0i7C0,1,train
HclrKUmO4V0,1,train
94x_0wkHSXg,0,train
C06gNJwyUwc,1,train
eUg9E41ImzY,0,test
P3RG_q0N5e0,1,train
sYxeaVeeWvc,0,train
iWZmdoY1aTE,0,train
uH_rIT0juiM,0,train
ZvAw659U1nw,1,train
j4laeNtDyBw,1,train
JE1pJJWwF7Q,1,train
OqFI6pk6fHM,0,train
NrzMnD8_3Ug,1,train
lZ7SKUuZA6g,1,train
ls77_u1ItuY,0,train
_nws2egRR1w,0,train
TvHJXw88d70,0,train
bgiPTUy2RqI,0,train
PIsIE0oHGgo,0,train
8SRFhVksTvc,1,train
wgsYH21Gh0Y,0,train
OLxDnnTpgA0,0,train
wn2jKp37uHg,1,train
3PfJhoeWjYE,0,train
DItNtEGqoYc,1,test
yOP0R4GaoeY,0,train
pY8Qw5Qaves,1,train
PZ6j_VPJ8Ac,0,train
2FbL_KBfe2o,0,train
MQyxG4vTyZ8,0,train
Theih2v9Tc8,1,train
GHzqlw54KqM,0,train
-nSrJwWvGV8,0,train
3OLOn8Uk2Eg,1,test
iMNa3UitnSw,0,train
WJfhB3Vj_G8,0,train
xe-f4gokRBs,0,train
KyrLpnxH8lk,0,test
lOEqzt36JEM,0,train
GxZguda0TAY,0,train
CUI4OeddmEg,1,train
lHLQTB7Byqg,1,train
OdKgMjJL3KA,1,train
jiMUoVjQ5uI,0,train
4YGKYqr6smU,0,train
sENK_HIk12Q,1,test
KINyi6XmPvU,1,test
mV-0nMPpshM,1,test
GhZ3naSgJg4,0,test
fCsSLb11RUQ,0,test
k2eBDhSWF58,0,train
Kwa6Bx1a6rw,0,train
5KmJd02D-6c,1,train
YRfUR9iVPHc,1,train
4GqxfvyIKTo,1,train
z2zywBq15v4,0,test
H19txh2F6II,0,test
KbsnY--LFh0,0,test
9Q0JfdP36kI,0,train
z3RXQi5WU4s,1,train
-I5l64ZmEWY,0,test
ctHL3iuIFRY,1,train
_2xJy8CNsVQ,0,train
tuv0E0zgRY0,0,train
1tEokVJzNIc,1,train
tnqIyZIvqNM,1,train
eN8t0jA5QUQ,1,train
_7B7yVKMTJ0,1,train
Nw_t4b1Z5lU,1,test
Qoo7_9uRDbM,1,train
RdyfuHKb-4Y,0,train
hHv3mHwg6y0,1,train
ygKJxBea6ig,0,train
fu-fjcRCGXo,1,train
05PpTqtGhGU,0,test
OgW7L2uq2VM,0,train
wup4f7XQSxY,1,train
J7Cc4F7Ayno,0,train
t8aPNtKYABk,0,train
dIgGZA4qQoc,0,train
6sfHv-oN8p0,1,test
iEMJ2DVQzrw,0,test
Cu7pi-B2U9E,0,test
sCiJj2H9szk,1,train
T7JLXg7yGx0,0,train
wUvlgMheXTI,1,train
O3Tfgjs4CyA,1,test
4Z-NIwntoWY,1,train
0WW1HN0iG0M,1,train
6SmN-hz_LNo,1,train
7zqp1szDWyA,0,train
lr3au-ZdIOE,1,train
Hbj56TsD2ZA,1,train
gIUPw6xWKJ4,1,train
eageMVdW8RM,0,train
yiElOt9cI8k,0,train
j1VEbGsnr90,1,test
tSom9dr7gX4,1,train
EAGhzuitLXU,0,train
ceMuqu2XAGg,0,train
TrYc0-NSZZg,0,train
kTw05gC2T9Y,0,train
jwu5atqoHFE,1,test
tjrvKA4w9-Y,0,train
ESYVh7_VGew,0,train
0MDHl845tgQ,1,train
5cmAbkMTeZY,1,test
J86Hx7RTnIQ,0,train
R5MoaO_56Go,1,train
gNie7TOut2k,1,test
1wK1Ixr-UmM,0,test
RkBEEiG-wd4,1,test
kSfcj-SrzNI,0,train
NVCmX1YRNyo,0,test
61_cdC5J22I,1,train
qln3csFlSTQ,1,train
atLL2Yzi3bg,0,test
sTExU8XsvOw,0,train
dm3Na4XU3us,0,train
E8KEF-Ilao0,1,train
9SbxPWJH8tU,1,train
yZDaganYSrM,1,train
p4a0F-7LWt4,1,train
kB1ziaDbim8,0,train
1g-a2iB_jyw,1,train
rSBAryA1KMo,1,train
IWQH7MfWTIw,1,test
j9M1mc_L56k,0,train
Ya2D1ao_n2s,0,train
mZt1Gn0R22Q,0,train
Ucx0gv8G_VA,1,train
4M98x-FLp7E,0,train
0OCrs_KEEX4,1,train
SJRAj1Rnu-w,1,test
HHuTrcXNxOk,0,train
xtNsjtgIMI8,0,train
-vIY-bzdcXA,1,train
kWSIFh8ICaA,0,train
WOfud6Wk8VM,0,train
DtYDAcM4Rjs,1,train
Hjg2iUrDkH0,1,train
xKxFkQpUh-Q,1,test
9bZVTxokbrg,1,train
OQl_hVW7lc0,1,train
qvu5Tfo_HTc,1,train
YhSPDqqgO3Y,0,test
bmMWAanb4gY,1,train
Qu3sup928DQ,1,train
WtUKE5HdTms,1,train
-Ib0yGGFcpA,1,train
plyug4_Kabg,1,train
NsUeszNr58c,1,train
n_BCVGGDpnU,0,train
5vhaQIp5PBs,0,test
XCXM1jqX3gI,0,test
ee8kNG64n0A,0,test
2WkDLVu6suA,1,train
qXA4x_uve3g,1,train
rOpU4iuzj4A,0,train
YzunI-n23ec,0,test
4Z0rC1CI7sw,0,test
DwXvLGPaj1k,1,train
YqWZ-k-G1RQ,0,train
n2C2--coChA,1,train
K1GkmsedvAM,1,train
CltOThAhuXI,0,test
X4TsY6KnXD0,0,test
YmooBeT4Ep0,0,test
ciSxJdSpBVI,1,train
BhKemHXgArg,1,train
qtaCIGNhEsE,1,train
TvEpYnAo0Tc,0,train
IKBWFoz_g2Y,0,train
-aUVcej5Dyg,1,test
mvjyzT_tX6M,0,train
XInj3WyRerI,0,train
IrgE_c8XgEM,0,train
vFhoNykgQtc,0,test
YsYuzxj5dLY,0,train
wpPBGKsNjbs,0,test
1ZOzgK0D4Cc,0,test
kSU-wnNzk-I,1,test
A79mQ3AKW9I,0,train
ZUbXnW3ImJU,1,train
RPdgj6yYrGs,1,train
MhBi8_2Lnzs,0,test
AGLWZPQH66Y,1,train
wiKG-bWKl70,1,train
XLVSD9K5kp0,0,train
1-s8hDXFRj8,0,train
yYOIuUdawBc,1,train
QjuWqBzO7qY,0,train
2yHDeKFW8j8,0,train
JJM7nP87jEM,1,train
4B8wvxOdpg4,0,train
E_eL6bmjr_w,1,train
9kWV2XsxzHk,0,test
p1nR5AQ-CRU,1,test
jDHN0AeiUEY,0,test
vjZXcapkFEU,0,train
IirUMcqKEMU,0,test
24UKEXHlbcw,0,train
6_8MGi4Vq5I,0,train
YqnyJcvIMH0,0,train
Ji3VcobCbr0,1,train
COBICZWwkc8,1,train
bbomiNd_EuI,1,train
79rYbkTi4fs,0,train
xmV6TjVNZGM,0,train
E5pljUJ6b1k,0,train
LxHC7JXZaW4,0,train
ZrXrZ5iiR0o,0,test
NVZogi7lSjg,1,test
O9GOecJDiEg,1,train
8bIys6JoEDw,0,train
8kHvE91rH3Q,1,train
8NvzzqduQOE,0,train
Yae1KxRSq0g,0,train
FZNrVYsw4Oc,0,train
7ujVwGjoT2U,0,train
RgxCfrG5hmE,0,train
ckSoDW2-wrc,0,test
f99BP3Td1_M,0,train
QVQEXubPHBQ,1,train
z9gRMUjeMNg,1,train
SvTv-Y8FdIU,1,train
NOUba82PWzM,1,train
qFBSj8xOhU0,1,train
Cn_Mlwouwng,0,train
S0W6WopK6Yo,0,train
HPypBiQz_OM,0,train
XAVqkN1WqzE,1,train
mbGO6WoRFrk,0,train
7ZIBul5CHJE,1,test
EP0rH8IR22c,0,train
-eakj3ZfDLU,0,train
61muWPtLsEs,1,train
HB0-jTeR2Vg,1,train
Giu4UkGbOew,1,test
3kgx2snn30M,0,train
ZL4yYHdDSWs,0,train
r2joQySslZo,1,train
F2-_OQL9fBk,0,train
imFdiy9OyJ4,1,train
7kaGsSsvFlw,1,train
pMPV6PxXpcE,1,train
CZ9WES_6RFw,1,train
K2H8B-sDcAE,1,train
dmo5-S9PPDk,0,test
Ec1-3Fjxy0c,0,test
RLK-IBGfFBE,1,test
zHLju_nwPJc,0,train
L0EPQsOVwQQ,1,train
PS5p9caXS4U,0,train
5ZlOn9V_MmE,1,test
ASixQ1g0M5Q,1,test
bRa8kp_1zvI,0,train
Pa0SY6RYJIo,0,train
mOSrtH9n0sE,1,train
l9Jblh5ssrw,0,train
AUunRtEL5K0,1,train
pZ9BslFqgU0,1,test
YQnaUw5gWsI,0,train
0kx16qo7pl0,0,train
u2nuFRmtBIo,0,train
D8JKXlTY70g,0,train
e6LQq_Qz73k,1,train
sOyMlOba6yA,1,train
dpc_5-TTFNY,0,train
9N4RpohW-hU,0,train
r9wV8FUbbVA,1,test
0UV7niMk8KU,0,train
_gYAPmUf08Y,0,train
0iuRGYB9QLQ,0,train
jbgmHmrsI6c,0,train
bL4YokWfb2w,1,train
HV6iJhz1QKE,1,test
HMyYp9faGvU,0,train
PCJJvR5Jt5Q,0,test
OXiy-JphmV4,0,train
8sWGoNXXyrE,0,train
zP4rgvu4xDE,0,train
_8P5tzURxek,1,test
HN0jNA-RcUI,0,train
LTubr6nCYo8,0,train
A_af256mnTE,0,test
yLxobXeKViM,1,train
Uq_ePJ3taLc,0,test
tWEBbYoDaU8,0,test
eRqOJnOZGV0,1,train
pqMma9h5rn0,1,train
fSYxEAtXnpw,0,train
HbUdCDoK85s,0,train
oG0oxRgOfeI,1,train
iMGdIPA7T64,1,train
hWbZZslsKqc,0,train
XkkJuMGQ37I,1,test
RpnON6Ohx28,1,test
QoI64ZLgqEE,0,train
snCCPwtUFK8,0,train
66NjRlfxr8I,0,train
